,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
70,0.7073636363636364,1.0,0.67,0.67,0.2886666666666667,0.0,38.5,110.0,17.32,0.32999999999999996,0.32999999999999996
71,0.7174545454545455,1.0,0.61,0.61,0.305,0.0,44.800000000000004,110.0,18.3,0.39,0.39
72,0.7275454545454546,1.0,0.59,0.59,0.2946666666666667,0.0,42.24999999999999,110.0,17.68,0.41000000000000003,0.41000000000000003
73,0.7376363636363636,1.0,0.51,0.51,0.31066666666666665,5.0,46.35,125.0,18.64,0.49,0.49
74,0.7477272727272728,1.0,0.58,0.58,0.30066666666666664,0.0,42.5,110.0,18.04,0.42000000000000004,0.42000000000000004
75,0.7578181818181818,1.0,0.57,0.57,0.2843333333333333,0.0,39.75,120.0,17.06,0.43000000000000005,0.43000000000000005
76,0.767909090909091,1.0,0.5,0.5,0.30216666666666664,5.0,43.949999999999996,95.0,18.13,0.5,0.5
77,0.778,1.0,0.59,0.59,0.29683333333333334,5.0,44.25,120.0,17.81,0.41000000000000003,0.41000000000000003
78,0.7880909090909092,1.0,0.54,0.54,0.304,0.0,43.3,95.0,18.24,0.45999999999999996,0.45999999999999996
79,0.7981818181818182,1.0,0.58,0.58,0.30316666666666664,5.0,43.4,95.0,18.19,0.42000000000000004,0.42000000000000004
80,0.8082727272727274,1.0,0.56,0.56,0.2976666666666667,5.0,44.05,110.0,17.86,0.43999999999999995,0.43999999999999995
81,0.8183636363636364,1.0,0.6,0.6,0.2926666666666667,0.0,42.15,115.0,17.56,0.4,0.4
82,0.8284545454545454,1.0,0.53,0.53,0.30166666666666664,5.0,40.9,90.0,18.1,0.47,0.47
83,0.8385454545454546,1.0,0.6,0.6,0.2921666666666667,5.0,40.25000000000001,90.0,17.53,0.4,0.4
84,0.8486363636363636,1.0,0.6,0.6,0.30583333333333335,0.0,42.75000000000001,125.0,18.35,0.4,0.4
85,0.8587272727272728,1.0,0.7,0.7,0.29133333333333333,0.0,43.45,95.0,17.48,0.30000000000000004,0.30000000000000004
86,0.8688181818181818,1.0,0.55,0.55,0.32016666666666665,15.0,48.8,115.0,19.21,0.44999999999999996,0.44999999999999996
87,0.878909090909091,1.0,0.56,0.56,0.29866666666666664,5.0,42.2,110.0,17.92,0.43999999999999995,0.43999999999999995
88,0.889,1.0,0.56,0.56,0.30983333333333335,10.0,44.74999999999999,100.0,18.59,0.43999999999999995,0.43999999999999995
89,0.8990909090909092,1.0,0.57,0.57,0.2975,5.0,42.24999999999999,85.0,17.85,0.43000000000000005,0.43000000000000005
90,0.9091818181818182,1.0,0.56,0.56,0.2946666666666667,5.0,41.15,90.0,17.68,0.43999999999999995,0.43999999999999995
91,0.9192727272727274,1.0,0.41,0.41,0.30716666666666664,5.0,46.3,105.0,18.43,0.5900000000000001,0.5900000000000001
92,0.9293636363636364,1.0,0.59,0.59,0.30116666666666664,10.0,43.4,105.0,18.07,0.41000000000000003,0.41000000000000003
93,0.9394545454545455,1.0,0.56,0.56,0.30533333333333335,5.0,44.1,95.0,18.32,0.43999999999999995,0.43999999999999995
94,0.9495454545454546,1.0,0.5,0.5,0.30366666666666664,0.0,45.4,90.0,18.22,0.5,0.5
95,0.9596363636363637,1.0,0.58,0.58,0.2925,5.0,39.4,95.0,17.55,0.42000000000000004,0.42000000000000004
96,0.9697272727272728,1.0,0.53,0.53,0.30133333333333334,10.0,45.599999999999994,95.0,18.08,0.47,0.47
97,0.9798181818181818,1.0,0.67,0.67,0.29666666666666663,10.0,42.55,95.0,17.8,0.32999999999999996,0.32999999999999996
98,0.989909090909091,1.0,0.55,0.55,0.31083333333333335,5.0,43.49999999999999,130.0,18.65,0.44999999999999996,0.44999999999999996
99,1.0,1.0,0.71,0.71,0.29033333333333333,10.0,39.1,80.0,17.42,0.29000000000000004,0.29000000000000004
