,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
31,0.00236316461948315,0.9366666666666666,0.9283333333333333,0.06916666666666667,0.0,1.1387900355871885,240.0,5.533333333333333,1.265,0.0,0.0
32,0.0024296413413600767,0.8933333333333333,0.875,0.121625,0.0,3.7313432835820897,260.0,9.73,2.1016666666666666,0.0,0.0
33,0.002497988078772559,0.8866666666666667,0.8766666666666667,0.12129166666666667,0.0,1.6541353383458646,190.0,9.703333333333333,2.2266666666666666,0.0,0.0
34,0.0025682574359706905,0.9083333333333333,0.9016666666666666,0.09822916666666667,0.0,1.0,200.0,7.858333333333333,1.7666666666666666,0.0,0.0
35,0.00264050349698218,0.9366666666666666,0.9216666666666666,0.07389583333333333,0.0,2.526690391459075,260.0,5.911666666666667,1.2483333333333333,0.0,0.0
36,0.002714781867239066,0.945,0.93,0.06725,0.0,4.065255731922399,275.0,5.38,1.0683333333333334,0.0,0.0
37,0.002791149716375388,0.9,0.8883333333333333,0.11166666666666666,0.0,2.305555555555556,290.0,8.933333333333334,1.95,0.0,0.0
38,0.002869665822228788,0.895,0.8833333333333333,0.114125,0.0,1.7132216014897579,240.0,9.13,2.11,0.0,0.0
39,0.002950390616079906,0.9516666666666667,0.94,0.05616666666666667,0.0,1.8476357267950962,260.0,4.493333333333333,0.9666666666666667,0.0,0.0
40,0.0030333862291643363,0.91,0.8933333333333333,0.10325,0.0,3.5989010989010985,265.0,8.26,1.7616666666666667,0.0,0.0
41,0.003118716540493036,0.9166666666666666,0.9066666666666666,0.09302083333333333,0.0,2.2181818181818183,300.0,7.441666666666666,1.6366666666666667,0.0,0.0
42,0.0032064472260178883,0.88,0.8716666666666667,0.12664583333333335,0.0,1.9223484848484849,225.0,10.131666666666666,2.335,0.0,0.0
43,0.003296645809180352,0.8783333333333333,0.8666666666666667,0.13395833333333335,0.0,3.0170777988614796,260.0,10.716666666666667,2.3016666666666667,0.0,0.0
44,0.0033893817128820367,0.9266666666666666,0.9083333333333333,0.08860416666666666,0.0,3.489208633093525,280.0,7.088333333333333,1.4566666666666668,0.0,0.0
45,0.0034847263129172594,0.8983333333333333,0.88,0.1141875,0.0,3.376623376623377,275.0,9.135,1.9233333333333333,0.0,0.0
46,0.003582752992908632,0.9633333333333334,0.945,0.052375,0.0,3.1055363321799305,300.0,4.19,0.7466666666666667,0.0,0.0
47,0.00368353720078807,0.9466666666666667,0.9283333333333333,0.06608333333333333,0.0,3.1954225352112675,250.0,5.286666666666667,0.9566666666666667,0.0,0.0
48,0.003787156506866572,0.86,0.8466666666666667,0.15366666666666667,0.0,3.7984496124031013,295.0,12.293333333333333,2.723333333333333,0.0,0.0
49,0.0038936906635375678,0.9783333333333334,0.9716666666666667,0.0270625,0.0,1.41396933560477,280.0,2.165,0.44333333333333336,0.0,0.0
50,0.004003221666659722,0.8816666666666667,0.8633333333333333,0.13754166666666667,0.0,5.718336483931948,275.0,11.003333333333334,2.355,0.0,0.0
51,0.004115833818666483,0.9066666666666666,0.8816666666666667,0.1140625,0.0,5.045955882352941,270.0,9.125,1.8716666666666666,0.0,0.0
52,0.004231613793450881,0.9383333333333334,0.9216666666666666,0.07585416666666667,0.0,3.2859680284191826,300.0,6.068333333333333,1.2433333333333334,0.0,0.0
53,0.0043506507030756265,0.8733333333333333,0.8483333333333334,0.1465625,0.0,5.085877862595419,285.0,11.725,2.5016666666666665,0.0,0.0
54,0.004473036166359721,0.9016666666666666,0.8583333333333333,0.12777083333333333,0.0,6.497227356746765,285.0,10.221666666666666,1.99,0.0,0.0
55,0.004598864379394484,0.9233333333333333,0.9066666666666666,0.09379166666666666,0.0,3.546931407942238,270.0,7.503333333333333,1.5066666666666666,0.0,0.0
56,0.0047282321880432,0.9516666666666667,0.9333333333333333,0.06316666666666666,0.0,3.2136602451838883,280.0,5.053333333333334,0.965,0.0,0.0
57,0.004861239162480231,0.9416666666666667,0.9283333333333333,0.06872916666666666,0.0,1.725663716814159,235.0,5.498333333333333,1.1516666666666666,0.0,0.0
